date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:18%20GMT	https://thomasclapasson.wixsite.com/145b5660.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/145b5660.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:19%20GMT	https://thomasclapasson.wixsite.com/3e624017.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/3e624017.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:19%20GMT	https://thomasclapasson.wixsite.com/eb810a4a.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/eb810a4a.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:19%20GMT	https://thomasclapasson.wixsite.com/81ed76c3.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/81ed76c3.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:19%20GMT	https://thomasclapasson.wixsite.com/eba33134.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/eba33134.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:19%20GMT	https://thomasclapasson.wixsite.com/d1f9c7e6.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/d1f9c7e6.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:20%20GMT	https://thomasclapasson.wixsite.com/34377b4a.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/34377b4a.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:20%20GMT	https://thomasclapasson.wixsite.com/dfd14289.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/dfd14289.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:20%20GMT	https://thomasclapasson.wixsite.com/b0da3a19.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/b0da3a19.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:20%20GMT	https://thomasclapasson.wixsite.com/70e8afa8.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/70e8afa8.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:20%20GMT	https://thomasclapasson.wixsite.com/9c39b1d1.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/9c39b1d1.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:21%20GMT	https://thomasclapasson.wixsite.com/59f9faa0.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/59f9faa0.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:21%20GMT	https://thomasclapasson.wixsite.com/b92ba9ff.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/b92ba9ff.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:21%20GMT	https://thomasclapasson.wixsite.com/7fca704d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/7fca704d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:21%20GMT	https://thomasclapasson.wixsite.com/91e61dab.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/91e61dab.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:22%20GMT	https://thomasclapasson.wixsite.com/41f245d4.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/41f245d4.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:22%20GMT	https://thomasclapasson.wixsite.com/bb16d569.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/bb16d569.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:22%20GMT	https://thomasclapasson.wixsite.com/e24e08e7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/e24e08e7.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:22%20GMT	https://thomasclapasson.wixsite.com/a86a8070.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/a86a8070.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:22%20GMT	https://thomasclapasson.wixsite.com/cdc3c27d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/cdc3c27d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:23	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:23%20GMT	https://thomasclapasson.wixsite.com/13eb5276.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/13eb5276.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:23%20GMT	https://thomasclapasson.wixsite.com/d474bb46.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/d474bb46.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:23%20GMT	https://thomasclapasson.wixsite.com/2978359e.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/2978359e.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:23%20GMT	https://thomasclapasson.wixsite.com/4b1f6567.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/4b1f6567.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:23%20GMT	https://thomasclapasson.wixsite.com/4e6fba8d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/4e6fba8d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:24%20GMT	https://thomasclapasson.wixsite.com/883064bf.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/883064bf.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:24%20GMT	https://thomasclapasson.wixsite.com/55fd4990.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/55fd4990.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:24%20GMT	https://thomasclapasson.wixsite.com/882dfccd.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/882dfccd.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:24%20GMT	https://thomasclapasson.wixsite.com/70efe3c5.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/70efe3c5.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:25%20GMT	https://thomasclapasson.wixsite.com/6d011635.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/6d011635.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:25%20GMT	https://thomasclapasson.wixsite.com/af38aead.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/af38aead.min.cb.delayed	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:25%20GMT	https://thomasclapasson.wixsite.com/39cfb47d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/39cfb47d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:25%20GMT	https://thomasclapasson.wixsite.com/1a1f2ab9.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/1a1f2ab9.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:26%20GMT	https://thomasclapasson.wixsite.com/5ed4e092.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/5ed4e092.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:26%20GMT	https://thomasclapasson.wixsite.com/75512b1a.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/75512b1a.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:26%20GMT	https://thomasclapasson.wixsite.com/2a38244f.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/2a38244f.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:26%20GMT	https://thomasclapasson.wixsite.com/837e8139.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/837e8139.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:27%20GMT	https://thomasclapasson.wixsite.com/f8ec65c6.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/f8ec65c6.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:27%20GMT	https://thomasclapasson.wixsite.com/913e0517.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/913e0517.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:27%20GMT	https://thomasclapasson.wixsite.com/2ce475e3.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/2ce475e3.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:27%20GMT	https://thomasclapasson.wixsite.com/96f4b814.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/96f4b814.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:27%20GMT	https://thomasclapasson.wixsite.com/efcd8729.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/efcd8729.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:28%20GMT	https://thomasclapasson.wixsite.com/0ebb4539.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/0ebb4539.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:28	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:28%20GMT	https://thomasclapasson.wixsite.com/c9371416.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/c9371416.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:28%20GMT	https://thomasclapasson.wixsite.com/84fca3f0.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/84fca3f0.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:28%20GMT	https://thomasclapasson.wixsite.com/44b60e9d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/44b60e9d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:29%20GMT	https://thomasclapasson.wixsite.com/48e483a5.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/48e483a5.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:29%20GMT	https://thomasclapasson.wixsite.com/100a01ba.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/100a01ba.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:29%20GMT	https://thomasclapasson.wixsite.com/5a61fee8.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/5a61fee8.min.de.delayed	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:30	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:30%20GMT	https://thomasclapasson.wixsite.com/6010b816.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/6010b816.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:30%20GMT	https://thomasclapasson.wixsite.com/99e9084d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/99e9084d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:30%20GMT	https://thomasclapasson.wixsite.com/39cdb6e7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/39cdb6e7.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:30%20GMT	https://thomasclapasson.wixsite.com/98f5e34d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/98f5e34d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:31%20GMT	https://thomasclapasson.wixsite.com/4bd62377.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/4bd62377.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:31%20GMT	https://thomasclapasson.wixsite.com/f6b4449f.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/f6b4449f.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:31%20GMT	https://thomasclapasson.wixsite.com/692d3cfd.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/692d3cfd.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:31%20GMT	https://thomasclapasson.wixsite.com/dda10bbb.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/dda10bbb.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:32%20GMT	https://thomasclapasson.wixsite.com/826aa068.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/826aa068.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:32%20GMT	https://thomasclapasson.wixsite.com/71561e01.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/71561e01.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:32%20GMT	https://thomasclapasson.wixsite.com/2aa93db9.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/2aa93db9.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:33%20GMT	https://thomasclapasson.wixsite.com/ac1f0c83.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/ac1f0c83.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:33%20GMT	https://thomasclapasson.wixsite.com/3fc3aa14.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/3fc3aa14.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:33%20GMT	https://thomasclapasson.wixsite.com/eed9660c.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/eed9660c.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:34%20GMT	https://thomasclapasson.wixsite.com/e98ddd9c.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/e98ddd9c.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:34%20GMT	https://thomasclapasson.wixsite.com/9f54505f.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/9f54505f.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:34%20GMT	https://thomasclapasson.wixsite.com/82a3c6bd.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/82a3c6bd.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:34%20GMT	https://thomasclapasson.wixsite.com/959e5e9e.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/959e5e9e.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:35%20GMT	https://thomasclapasson.wixsite.com/7ac66a81.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/7ac66a81.min.f2.delayed	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:35%20GMT	https://thomasclapasson.wixsite.com/7f6e9aff.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/7f6e9aff.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:36%20GMT	https://thomasclapasson.wixsite.com/7197ceeb.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/7197ceeb.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:36%20GMT	https://thomasclapasson.wixsite.com/4d761874.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/4d761874.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:36%20GMT	https://thomasclapasson.wixsite.com/57ee110f.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/57ee110f.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:36%20GMT	https://thomasclapasson.wixsite.com/723e4fed.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/723e4fed.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:36%20GMT	https://thomasclapasson.wixsite.com/7d0d5475.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/7d0d5475.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:37%20GMT	https://thomasclapasson.wixsite.com/d9e9ecf4.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/d9e9ecf4.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:37%20GMT	https://thomasclapasson.wixsite.com/4d71157d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/4d71157d.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:37%20GMT	https://thomasclapasson.wixsite.com/30611ad6.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/30611ad6.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
